Unnamed: 0,date,review,rating,tokens
0,25.03.23.,편하게 쓰기 좋을거 같아요~~,5,"['편하다', '쓰기', '좋다']"
1,25.02.27.,살짝 미세 스크레치가 보여요. 그래도 가성비 훌륭한 좋은 제품입니다.,5,"['살짝', '미세', '스크레치', '보이다', '가성', '비', '훌륭하다', '좋다', '제품']"
2,25.02.10.,원하는 색상이 품절이라 골드 선택했는데 너무 예쁘네요. 구조가 심플하고 가벼워 휴대하기 좋아요!,5,"['원하다', '색상', '품절', '골드', '선택', '예쁘다', '구조', '심플', '가볍다', '휴대', '좋다']"
3,25.02.27.,마음에 들어 추가 구매합니다.,5,"['마음', '들다', '추가', '구매']"
4,25.03.07.,잘쓰고 있어요 보온잘되여,5,"['잘쓰다', '보온']"
5,24.12.10.,많은 일이 있었지만 안전하게 배송 해주셔서 진심으로 감사드립니다. ^.^,5,"['많다', '일이', '안전하다', '배송', '해주다', '진심', '감사', '드리다']"
6,24.11.18.,크기에 비해 엄청 많이들어가요 이 사이즈 다른 텀블러는 벤티 사이즈 음료 못넣는대 이건 너끈함,5,"['크기', '비다', '들어가다', '사이즈', '텀블러', '베다', '티', '사이즈', '음료', '넣다', '이건', '끈함']"
7,24.10.16.,다른 텀블러에 비해 용량 크고 가볍고 심지어 보냉기능까지 완벽한건 이게 최고에요! 닳을때까지 쓰고 또 주문해서 써요 ㅎㅎ,5,"['텀블러', '비다', '용량', '크다', '가볍다', '보냉', '기능', '완벽하다', '최고', '닳다', '쓰다', '주문', '써다']"
8,24.11.18.,아이 학교다닐때 쓰려고 구입했습니다 맘에 들어요~,5,"['학교', '다니다', '쓰다', '구입', '맘', '들다']"
9,24.10.28.,잘 받았습니다. 감사합니다.,4,"['자다', '받다', '감사하다']"
10,24.09.26.,좋아서 계속 재구해 해서 써요,5,"['좋다', '계속', '재다', '써다']"
11,24.08.06.,"결로 안 생기고, 그립감, 용량 좋고, 가격도 너무 좋은데,
실버 주문 했는데 화이트가 왔습니다 ㅠ
귀찮아서 그냥 쓸게요.",4,"['결', '안', '생기', '그리다', '감', '용량', '좋다', '가격', '좋다', '실버', '주문', '화이트', '오다', '귀찮다', '그냥', '쓸다']"
12,24.08.07.,"친구추천으로 구입했어요 
밀패도 잘되고 큰얼음 넣기도 좋고 씻기도 좋네요",5,"['친구', '추천', '구입', '밀패', '크다', '얼음', '넣기', '좋다', '씻다', '좋다']"
13,24.08.19.,딱 마음에 들어요 !,5,"['마음', '들다']"
14,24.07.24.,몇년전에 구매해서 썼는데 보냉기능이 너무좋아서 또 구매했어요 받자마자 연마제 세척해서 잘쓰는중입니다,5,"['년전', '구매', '써다', '보', '냉기', '능이', '좋다', '구매', '받다', '연', '마제', '세척', '잘쓰다']"
15,24.08.07.,친구추천으로 구입했어요,5,"['친구', '추천', '구입']"
16,24.06.21.,"화이트와 퍼플 사용하다가
재구매합니다:)
가볍고 보냉효과도 강력해서 좋아요!
그런데 이제 더이상 상품이 나오지 않는거 같아 아쉽네요,,
만약 다른 상품으로 리뉴얼되서 나온다면 뚜껑에 빨대 넣는 부분이 더 커지면 좋겠습니당!",5,"['화이트', '퍼플', '사용', '재다', '가볍다', '보냉', '효과', '강력하다', '좋다', '이제', '더', '상품', '나오다', '않다', '아쉽다', '상품', '리뉴얼', '나오다', '뚜껑', '빨대', '넣다', '부분', '더', '커지다', '좋다', '습', '니당다']"
17,24.07.29.,좋아요 잘사용하고있어요.,5,"['좋다', '자다', '용하다']"
18,24.07.29.,좋아요. 잘쓰고있어요.,5,"['좋다', '잘쓰다']"
19,24.06.21.,"재구매 했습니다
앞으로도 좋은 상품 기대하겠습니다:)",5,"['재다', '앞', '좋다', '상품', '기대하다']"
20,24.05.30.,크기도 크고 가볍고 뚜껑이 있어서 물샘방지도 되고 빨대넣어 쓰기도 편할거 같아요,5,"['크기', '크다', '가볍다', '뚜껑', '물샘', '방지', '빨대', '넣다', '쓰기', '편하다']"
21,24.05.30.,크고 가벼워서 여름에쓰기 너무 좋겠어요,5,"['크다', '가볍다', '여름', '쓰기', '좋다']"
22,24.05.29.,"매우 만족합니다. 스테인레스와 검정 둘을 샀는데, 쓰면서 도막이 벗겨지는 것을 생각하면 스테인레스가 낫다고 봐요. 프라스틱 뚜껑만 추가로 살 수 있으면 참 좋겠네요.",5,"['매우', '만족하다', '스테인레스', '검정', '사다', '쓰다', '도막', '벗겨지다', '생각', '스테인레스', '낫다', '보다', '프라스', '뚜껑', '추가', '살', '차다', '좋다']"
23,24.05.30.,가볍고 커서 여름에 잘 쓸것 같아요,5,"['가볍다', '커서', '여름', '자다', '쓸다']"
24,24.04.23.,"예전에 사사 쓰다가 뚜껑 깨져서 
재구매 했어요 더이상 생산이 안된다니
너무 아쉽네여 ㅠㅠ 벤티사이즈 들어가고 
가볍고 그립감 좋고 편했는데",5,"['예전', '사사', '쓰다', '뚜껑', '깨다', '재다', '더', '생산', '안되다', '아쉽다', '베다', '티', '사이즈', '들어가다', '가볍다', '그리다', '감', '좋다', '편하다']"
25,24.04.25.,회사에서 쓰려고 쟁여놨는데 사실 리뷰를 크게 쓸 생각이 없얶는데요 어제 사무실 책상에 올려놨다가 한번 떨어트려서 망했다싶었는데 터지지도 않고 흠집도 안나고 커피 한방울도 안흘리고... 이건 미친 텀블러입니다.. 덕분에 안녹는 얼음 맛있게 먹는즁,5,"['회사', '쓰다', '쟁', '사실', '리뷰', '크게', '쓸다', '생각', '없얶는데', '어제', '사무실', '책상', '올리다', '한번', '떨어트려', '망하다', '터지다', '않다', '흠집', '안나', '커피', '방울', '흘리다', '이건', '미치다', '텀블러', '덕분', '녹다', '얼음', '맛있다', '먹다', '즁']"
26,24.06.02.,좋은물건 보내주셔서 감사 합니다,5,"['좋다', '물건', '보내다', '감사']"
27,24.06.02.,내가 원하는 물건이예요,5,"['내', '원하다', '물건']"
28,24.05.30.,가볍고 커서 여름에 쓰기 너무 편할거 같아요,5,"['가볍다', '커서', '여름', '쓰기', '편하다']"
29,24.05.04.,선물했는데 맘에들어해요,5,"['선물', '맘', '들다']"
30,24.04.04.,"장점
500ml보다 많은 용량
한 손으로 잡기 딱 좋은 크기
슬라이드로 열고 닫기 편한 입구
밀리지 않는 바닥 스토퍼

단점
뚜껑이 돌려서 열고 닫는 방식이 아니라서 솔직히 말해 가방에 넣고 다니는게 불안함.
가지고 돌아다니는게 아니라 한군데 놔두고 사용해야 할 듯",4,"['장점', '보다', '많다', '용량', '손', '잡기', '좋다', '크기', '슬라이드', '열다', '닫다', '편하다', '입구', '밀리', '않다', '바닥', '스토퍼', '단점', '뚜껑', '돌리다', '열다', '닫다', '방식', '아니다', '솔직하다', '말', '가방', '넣다', '다니다', '불안하다', '가지', '돌아다니다', '아니다', '군데', '놔두다', '사용']"
32,24.04.21.,흰색이 있었으면 좋았겠지만 실버도이뻐요,5,"['흰색', '좋다', '실버', '이쁘다']"
33,24.04.21.,친구가 이제야 텀블러의 좋은점을 알았네요,5,"['친구', '이제야', '텀블러', '좋다', '점', '알다']"
34,24.05.03.,가볍고 깔끔한 디자인에 뚜껑을 덮으면 새지도 않아서 아주 만족해요!,5,"['가볍다', '깔끔하다', '디자인', '뚜껑', '덮다', '새', '지도', '않다', '아주', '만족하다']"
35,24.03.28.,가격도 싸고 대용량이라서 좋아요 빨대도 주셨는데 잘쓰겠습니다,5,"['가격', '싸다', '대', '용량', '좋다', '빨대', '주다', '잘쓰다']"
36,24.04.27.,크기가 커서 좋네요. 잘 사용하고 있습니다,5,"['크기', '커서', '좋다', '자다', '사용']"
37,24.04.16.,항상 구매하는 제품~,5,"['항상', '구매', '제품']"
39,24.03.05.,"친언니 추천으로 샀는데 좋아요~
아! 빨대랑 세척용솔 하나가 빠져서 왔는데 
검수 잘하셔야 될것같습니다",5,"['친언니', '추천', '사다', '좋다', '빨대', '세척', '용솔', '빠지다', '오다', '검수']"
41,24.03.31.,날씬한 덕분에 자동차 홀더에 잘 들어가고 편합니다. 보온 잘 되고요~ 매우 만족!,5,"['날씬하다', '덕분', '자동차', '홀더', '자다', '들어가다', '편하다', '보온', '자다', '매우', '만족']"
42,24.03.18.,와... 디자인도 내구성도 구성품도 완전 만족이에요~!!!,5,"['오다', '디자인', '구성', '성품', '완전', '만족']"
43,24.01.21.,"벤티사이즈 , 밀폐 되는 텀블러 찾다가 구매했어요
냉장고에 하루 넣어뒀는데 얼음 그대로네요 굿",5,"['베다', '티', '사이즈', '밀폐', '텀블러', '찾다', '구매', '냉장고', '하루', '넣다', '두다', '얼음', '그대로', '굿']"
44,23.12.27.,후기가 좋아서 가족들이랑 다같이 5개 구매했습니다. 구성품도 좋고 색상도 이뻐요. 가성비는 정말 좋은거 같아요. 근데 뚜껑에 보면 까만 줄?이 그어져 있네요;; 닦이지도 않고 찝찝하긴한데 하나만 이래서 교환하고 하기 번거로워서 그냥 사용하려구요.;;,4,"['후기', '좋다', '가족', '다', '구매', '성품', '좋다', '색상', '이쁘다', '가성', '비다', '정말', '좋다', '뚜껑', '보다', '까맣다', '줄이다', '지다', '닦이다', '않다', '찝찝하다', '교환', '번거롭다', '그냥', '사용']"
45,24.01.10.,전에 900ml 잘쓰다가 바꿀때 되서 600ml로 갈아탔습니다 확실히 사이즈 줄어서 900보다 엄청 가볍고요 뚜껑스타일이 요 제품이 더 취향이네요,5,"['전', '잘쓰다', '바꾸다', '갈아타다', '확실하다', '사이즈', '줄다', '보다', '가볍다', '뚜껑', '스타일', '제품', '더', '취향']"
46,24.01.10.,보라색 색감 화면과 실물 똑같아요 전에 이 브랜드꺼 보냉력 넘 좋아서 사이즈만 다르게 구매함,5,"['보라색', '색감', '화면', '실물', '똑같다', '전', '브랜드', '보냉', '좋다', '사이즈', '다르다', '구매', '함']"
47,24.01.25.,"일단 얇고 가벼운데 용량이 제법 되서 좋고, 특히 물이 안새서 좋아요! 
근데 그 마개부분을 어떻게 청소해야하나..? 자꾸 이물이 껴가지구..
방법 아시면 알려주세요!",5,"['얇다', '가볍다', '용량', '제법', '좋다', '물이', '새다', '좋다', '마개', '부분', '어떻다', '청소', '자꾸', '이물', '끼다', '방법', '아시', '알다']"
48,24.01.23.,"잘 받았습니다
감사합니다~~~^^",5,"['자다', '받다', '감사하다']"
49,24.01.20.,"재구매입니다
텀블러 크기 그립감  너무좋아요",5,"['재다', '텀블러', '크기', '그리다', '감', '좋다']"
50,24.01.14.,보냉도 잘 되고 색도 이쁘고 슬라이드 뚜껑인ㄷ음료가 세지도 않아서 좋아요,5,"['보냉', '자다', '색도', '이쁘다', '슬라이드', '뚜껑', '음료', '세지', '않다', '좋다']"
51,24.01.20.,만족해서 재구매입니다!,5,"['만족하다', '재다']"
52,23.11.14.,"저는 일반컵을 집에서는
안써서 텀블러 집에 쌓아놓고 사는데
사실 사용 전이라 얼마나 쓸 지는 모르지만
비싼것도 써보고 다이소껏도 써보고 다 써봤는데
비싼거라고 오래가거나 그러진 않더라구요
가격도 싸고 디자인도 예뻐서 주문했는데
구성도 너무 좋네요
사실 이가격이면 3개월만 써도 좋다고 생각합니다
텀블 수명이있어서 당연히 더 오래 쓰겠지만요ㅎ
가볍구 좋네요
너무 마음에 들어요
또 구매할게요 사진보다 실물이 더예쁩니다
사진찍고보니 우리집매트 어떡하니...ㅋㅋ",5,"['반', '컵', '집', '써다', '텀블러', '집', '쌓다', '살다', '사실', '사용', '전이', '쓸다', '지다', '모르다', '비싸다', '써다', '보고', '다이소', '껏', '써다', '보고', '써다', '보다', '비싸다', '그렇다', '않다', '가격', '싸다', '디자인', '예쁘다', '주문', '구성', '좋다', '사실', '가격', '개월', '써다', '좋다', '생각', '텀블', '수명', '당연하다', '더', '쓰다', '가볍다', '좋다', '마음', '들다', '구매', '사진', '실물', '더', '예쁘다', '사진', '찍다', '보다', '집', '매트', '어떡하다']"
53,23.12.26.,"원래 쓰던 거고 오래 써서 다시 구매했어요
뚜껑이나 바닥부분이 업그레이드 되서 더 좋아요",5,"['원래', '쓰다', '써다', '다시', '구매', '뚜껑', '바닥', '부분', '업그레이드', '더', '좋다']"
54,24.01.05.,"이 가격에 가성비 갑인것 같아요 
용량도 적당하고 아침에 얼음 넣고가도 오후까지 그대로 유지가 되요! 사이즈도 적당해서 가방에 넣고 다니기 좋습니다!",5,"['가격', '가성', '비', '용량', '적당하다', '아침', '얼음', '넣다', '오후', '그대로', '유지', '사이즈', '적당하다', '가방', '넣다', '다니다', '좋다']"
55,23.12.27.,가성비 좋은 텀블러입니다. 잘 사용하겠습니다.,5,"['가성', '가성비', '좋다', '텀블러', '자다', '사용']"
57,23.12.19.,두개째  구입가성비가  너무좋아    친청맘하나뱃기고  따뜻한음료오래가고  색상 빨대  너무좋아요,5,"['구입', '성비', '좋다', '친청맘', '뱃', '기고', '따뜻하다', '음료', '색상', '빨대', '좋다']"
58,23.12.25.,차량 거치대에 딱 맞아서 1년 쓰고 재주문합니다.,5,"['차량', '거치', '맞다', '쓰다', '재', '주문']"
59,23.12.11.,신랑꺼 쓰다 좋아서 또 구매합니다 좋아요,5,"['신랑', '쓰다', '좋다', '구매', '좋다']"
60,23.11.29.,"가격도 저렴하고 평도 좋아서 구입해봤어요~
배송도 빠르고 좋아요",5,"['가격', '저렴하다', '평', '좋다', '구입', '해봤다', '배송', '빠르다', '좋다']"
61,23.12.26.,배송 빨랐구요 솔이랑 빨대도 같이와서 좋네요~,5,"['배송', '빨르다', '솔이', '빨대', '오다', '좋다']"
62,23.11.30.,"양도 많이 담을 수 있어 좋고 그립감이 좋아요
근데 영상 처럼 물이 완전히 안새는건 아니네요.",4,"['양도', '담', '좋다', '그리다', '감', '좋다', '영상', '처럼', '물이', '완전하다', '새다', '아니다']"
63,23.11.29.,가격도 저렴하고 배송도 빠르고 좋아요~,5,"['가격', '저렴하다', '배송', '빠르다', '좋다']"
64,23.12.01.,배송도 빠르고 물건도 실제로보니 더 괜찮은 것 같습니다 ㅎㅎ,5,"['배송', '빠르다', '물건', '실제', '보다', '더', '괜찮다']"
65,23.11.08.,배송 진짜 빠르구요 구성도 좋네요 가격 좋고 맘에 쏙듭니다,5,"['배송', '진짜', '빠르다', '구성', '좋다', '가격', '좋다', '맘', '쏙듭니']"
66,23.10.22.,"아직 사용전이지만 가방에 쏙 날씬하게 들어갈 텀블러 찾다가 후기가 좋아서 시켰는데 이뻐요 ㅋ 뚜껑은 원래 주는데 왜때문에 두개 시켰는지 모르겠네요 ㅋ 이와중에 ㅋ 빨대2종과 빨대 솔 , 밑바닥에 붙이는 실리콘패드랑 텀블러용 솔 구성품이 많아요~^^ 잘쓸게요 ㅎ",5,"['사용', '전이', '가방', '쏙', '날씬하다', '들어가다', '텀블러', '찾다', '후기', '좋다', '이쁘다', '뚜껑', '원래', '주다', '때문', '모르다', '와중', '빨대', '종', '빨대', '솔', '밑바닥', '붙이다', '실리콘', '패드', '텀블러', '용', '솔', '성품', '많다', '잘쓰다']"
67,23.12.06.,신랑 텀블러 여기서 계속 구매중이에요 싸고 좋아요,5,"['신랑', '텀블러', '계속', '구매', '싸다', '좋다']"
69,23.11.11.,다른 텀블러들은 입구쪽이 두꺼워 잡기 힘든데 얇고 길어서 좋아요,5,"['텀블러', '입구', '쪽', '두껍다', '잡기', '힘드다', '얇다', '좋다']"
70,23.12.11.,편하게 잘 사용합니다,5,"['편하다', '자다', '사용']"
71,23.12.04.,좋아요 좋아요 좋아요,5,"['좋다', '좋다', '좋다']"
73,23.12.01.,가방에 넣어다니기 좋고 보냉 잘되고 좋아요,5,"['가방', '넣다', '좋다', '보냉', '좋다']"
74,23.10.18.,"텀블러 크기며 색이며 무게 다 마음에 들어요
빨대도 두종류고 스텐빨대라 좋구 빨대솔 텀블러솔도 줘서 가성비 최고에요 ! 원하던 색은 품절이라 두번째로 마음에 든 색 샀는데 좋아요",5,"['텀블러', '크기', '색', '무게', '마음', '들다', '빨대', '종류', '스텐빨대', '좋다', '빨대', '솔', '텀블러', '솔', '주다', '가성', '비', '최고', '원하다', '색', '품절', '두번째', '마음', '들다', '색', '사다', '좋다']"
75,23.10.31.,아직 써보지 않아서 모르겠어요 뚜껑기본포함인줄도 모르고 추가구성에 있어서 구매 ㅠㅠ 돈아까워요,4,"['써다', '보지', '않다', '모르다', '뚜껑', '기', '본', '포함', '줄', '모르다', '추가', '구성', '구매', '돈', '아깝다']"
76,23.10.06.,"블랙이랑 화이트를 주문했는데 실버가 왔네요..
뚜껑도 별도 주문했는데 새 제품에 기스가 있고..
교환하기도 귀찮고 그냥 쓸랍니다
밖에서 사용하는거라 사용하던 것과 비교해보니 뚜껑에 갈변이 많이 왔네요
코팅은 어쩔수 없지만 뚜껑은 깔끔해져서 좋네요",5,"['블랙', '화이트', '주문', '실버', '오다', '뚜껑', '별도', '주문', '새', '제품', '기스', '교환', '귀찮다', '그냥', '쓸다', '밖', '사용', '사용', '비교', '해보다', '뚜껑', '갈다', '변', '오다', '코팅', '어쩔', '없다', '뚜껑', '깔끔하다', '좋다']"
78,23.11.02.,재고 관련 문제로 문의 드렸는데 친절하게 응해주시고 잘 해주셔서 좋았습니다 물건도 너무 좋아요,5,"['재고', '관련', '문제', '문의', '드리다', '친절하다', '해주다', '자다', '해주다', '좋다', '물건', '좋다']"
79,23.11.20.,튼튼하고 좋아요 잘 사용하고 잇어요,5,"['튼튼하다', '좋다', '자다', '사용', '잇다']"
80,23.11.02.,보냉도 잘 되고 흐르지도 않아서 너무 좋아요,5,"['보냉', '자다', '흐르다', '않다', '좋다']"
81,23.11.02.,벤티사이즈면서 그립감도 좋아요,5,"['베다', '티', '사이', '즈', '면서', '그리다', '감다', '좋다']"
82,23.11.20.,튼튼하고 좋아요 크고 좋아요,5,"['튼튼하다', '좋다', '크다', '좋다']"
83,23.11.20.,뚜껑을 닫고 냉장고에 넣어두면 상당히 얼음이 오래갑니다.,5,"['뚜껑', '닫다', '냉장고', '넣다', '두다', '상당하다', '얼음']"
84,23.10.30.,"남편이 노래를 부르며 사달라 해서 구입 해 주었더니 나 보다 더 애지중지 하고 가지고 다닌다 이제는 나이들어 입술인사도 못하는데  저 텀블러는 시도 때도 없이 남편에게 애정표현을 당한다
좋겠다 텀블러가 좋아서..너무 잘 만들어서 남편 텀블러한테 지고 빼앗김",5,"['남편', '노래', '부르다', '달라', '구입', '주다', '보다', '더', '가지', '다니다', '이제', '나이', '들다', '입술', '인사', '텀블러', '시도', '남편', '애정', '표현', '당하다', '좋다', '텀블러', '좋다', '자다', '만들다', '남편', '텀블러', '지고', '빼앗기다']"
85,23.11.01.,써보고 좋아서 재구매요~,5,"['써다', '보고', '좋다', '재', '구매']"
86,23.11.01.,써보고 좋아서 재구매요.,5,"['써다', '보고', '좋다', '재', '구매']"
87,23.10.23.,색깔이 참이쁘네요 잘사용중입니다,5,"['색깔', '차다', '이쁘다', '자다', '사용']"
88,23.11.01.,설명과 같이 완전밀폐됩니다아!,5,"['설명', '완전', '밀폐']"
89,23.10.24.,코누 빨대 벤티 스텐 텀블러 대용량 보온 보냉 좋아요,5,"['코누', '빨대', '베다', '티', '스텐', '텀블러', '대', '용량', '보온', '보냉', '좋다']"
91,23.10.10.,"색상은 보라색인듯 합니다
핑크는 아닌듯해요ㅎ
물도 안세고 손이 쏙 들어서가서
세척하기도 편하고 아주 맘에들어요",5,"['색상', '보라색', '핑크', '아니다', '물', '안세고', '손', '쏙', '들어서다', '세척', '편하다', '아주', '맘', '들다']"
92,23.10.11.,생각보다 냉효과가 뛰어나지않아서 조금 실망이지만 나쁘지않아요 조금 랜덤한 느낌.. 어떨때는 6시간 어떨때는 12시간 얼음이 남아있음.. ㄷㄷ,4,"['생각', '냉', '효과', '뛰어나다', '않다', '실망', '나쁘다', '않다', '랜덤', '느낌', '어떨', '어떨', '얼음', '남다']"
93,23.10.28.,가성비 진짜 최고에요,5,"['가성', '가성비', '진짜', '최고']"
94,23.10.10.,"신랑이랑 쓰려고 실버주문했는데
박스뜯지도 못하게해서 사진도 못찍었어요ㅎㅎ
같이산 보라텀블러랑 비슷하겠죠",5,"['신랑', '쓰다', '실버', '주문', '박스', '뜯다', '사진', '찍다', '이산', '보라', '텀블러']"
95,23.10.22.,깔끔하고 아무데나   들고다니기 편하고 좋아요,5,"['깔끔하다', '아무', '데', '들다', '편하다', '좋다']"
96,23.10.23.,좋아요 사이즈가 더크면 더좋을듯합니다,5,"['좋다', '사이즈', '더크', '더', '좋다']"
97,23.10.15.,"벤티텀블러가 필요했는데 저렴하면서 보온/냉, 밀폐력 등 기능이 좋아 잘쓸것같아요!",5,"['베다', '티', '텀블러', '필요하다', '저렴하다', '보온', '냉', '밀폐', '기능', '좋다', '잘쓰다']"
98,23.09.17.,사이즈가 넉넉한데 너무 두껗지않아서 들고있기도좋고 뚜껑 밀폐력도 좋아요. 신경써서 만들었단 생각이 드네요. 스벅스텐컵오래썼는데...바이바이해야겠어요.  그리고 스텐빨대 너무 유용하고 유리빨대보다 느낌좋고 관리도 잘될거같아요. 진짜 잘샀다고 생각해요. 막상 써보니 다른 컬러로 하나 더 사고싶네요.,5,"['사이즈', '넉넉하다', '껗', '않다', '들다', '기도', '좋다', '뚜껑', '밀폐', '좋다', '신경', '써다', '만들다', '생각', '드네', '스벅스텐', '컵', '써다', '바이바이', '스텐', '빨대', '유용하다', '유리', '빨대', '느낌', '좋다', '관리', '진짜', '사다', '생각', '막상', '써다', '보다', '컬러', '더', '사다']"
99,23.10.14.,크기도 딱 좋고 제가 물을 많이 마시는 편인데 용량도 딱 좋고 보온보냉도 잘 되여!,5,"['크기', '좋다', '물', '마시다', '편', '용량', '좋다', '보온', '보냉', '자다']"
100,23.10.12.,실제받아보니무게도가볍고심플해서더좋습니다,5,"['실제', '받다', '보다', '무게', '가볍다', '심플', '더', '좋다']"
102,23.11.29.,괜챦아여  괜챦아여,3,"['괜챦아', '괜챦아']"
103,23.10.12.,사이즈 좋네요. 물도 진짜 안새더라고요~??,5,"['사이즈', '좋다', '물', '진짜', '새다']"
104,23.10.30.,"이거 엄청 좋아요...
가성비 최고",5,"['좋다', '가성', '비', '최고']"
105,23.10.19.,아주 잘사용하고있어요.^^,5,"['아주', '자다', '용하다']"
106,23.10.12.,우연히 알게 됐는데 가볍고 넘 잘 샀어요.,5,"['알', '가볍다', '자다', '사다']"
107,23.10.25.,"사진이랑 똑같아요.
생각보다 작은느낌 부속품이 많아좋네요",4,"['사진', '똑같다', '생각', '작다', '느낌', '부속품', '많다', '좋다']"
108,23.10.11.,아직 실물은 보지못했지만 좋아보이네요!!,5,"['실물', '보지', '좋다', '보이다']"
109,23.10.24.,감사합니다. 가볍고 따듯해요 잘쓸께요,5,"['감사하다', '가볍다', '따다', '잘쓰다']"
110,23.10.30.,"텀블러 찾으시는분들
이거 구매하세요..
아주 나이스 합니다",5,"['텀블러', '찾다', '분', '구매', '아주', '나이스']"
111,23.10.11.,좁고 길어서 손에 착 감깁니다. 디자인 심플한게 너무 이쁩니다. 씻을땐 좀 불편하긴 하겠지만 설거지 솔도 동봉되어 나름 편하게 될거 같기도???,5,"['좁다', '손', '착', '감', '디자인', '심플', '이쁘다', '씻다', '땐', '불편하다', '설거지', '솔', '동봉', '나름', '편하다']"
112,23.10.20.,"배송도 빠르고 가격도 저렴..
색상 및 상태는 사진이랑 동일 합니다.",5,"['배송', '빠르다', '가격', '저렴', '색상', '상태', '사진', '동일']"
113,23.10.30.,가볍고 화면과 똑 같아요,4,"['가볍다', '화면', '똑']"
114,23.09.18.,"아이가 기존 사용하던 보냉물병이 사라졌네요
개학하고 용량작은거로 쓰다고
요게 눈에 딱 띄어서 바로 구매했어요
가격도 착하고 용량도 마음에 들었어요

마음에 좀 걸리는건 뚜껑이 쉽게 빠지는게 
교실에서 물 한번 쏫지 않을까~걱정이 조금 되네요
혹시나 아이한테도 조심하라고 일러두었네요
그왼 디자인도 모두 완벽해요
지인들에게도 추천했답니다^^",5,"['기존', '사용', '보냉', '물병', '사라지다', '개학', '용량', '작다', '쓰다', '요게', '눈', '띄다', '구매', '가격', '착하다', '용량', '마음', '들다', '마음', '걸리다', '뚜껑', '쉬다', '빠지다', '교실', '물', '한번', '쏫', '않다', '걱정', '조심', '이르다', '두다', '왼', '디자인', '완벽하다', '지인', '추천']"
115,23.10.19.,"아쉽게도 아이가방에서 뚜껑이 벌컥 잘 열려서 
사용못하고 제가 사용하고 있어요",4,"['아쉽다', '가방', '뚜껑', '벌컥', '자다', '열리다', '사용', '못', '사용']"
116,23.10.06.,빠르게 잘 받아보았습니다,5,"['빠르다', '자다', '받다', '보다']"
117,23.10.11.,"사용햇던 제품이라 또 구매하게 되엇어요
좋아요",5,"['사용', '햇던', '제품', '구매', '되엇어', '좋다']"
118,23.09.15.,이 제품 이제 안 파시는줄 알고 얼마나 슬퍼했는지 몰라요! 아침에 얼음 넣으면 다음날 까지 얼음이 남아있어요. 한손에 들고 있기도 너무 편하고 많이 들어가고 진짜 짱짱 너무 좋습니다. 이미 2개 갖고 있고 친구한테도 선물해줬는데 또 사고 싶어지네요 / 뚜껑은 여유분을 갖고 계시는걸 추천합니다,5,"['제품', '이제', '안', '팔다', '알', '슬프다', '모르다', '아침', '얼음', '넣다', '날', '얼음', '남다', '손', '들다', '편하다', '들어가다', '진짜', '짱짱', '좋다', '갖다', '친구', '선물', '해주다', '사고', '뚜껑', '여유', '갖다', '계시다', '추천']"
119,23.10.11.,크고 가볍고 잘 안넘어지고 좋아요,5,"['크다', '가볍다', '자다', '넘어지다', '좋다']"
120,23.09.02.,출퇴근용 가볍고 튼튼한 텀블러 찾고있었는데 딱좋음 ㅎㅎ 품절 풀렸길래 바로샀어요,5,"['출퇴근', '용', '가볍다', '튼튼하다', '텀블러', '찾다', '딱좋다', '품절', '풀리다', '사다']"
121,23.09.21.,항상 구매하는 제품이에요,5,"['항상', '구매', '제품']"
131,23.10.04.,너무 좋아서 계속 구매하게되는 애정 맛집입니당??,5,"['좋다', '계속', '구매', '애정', '맛집']"
133,23.09.19.,얇고 길어서 좋아요!!,5,"['얇다', '좋다']"
134,23.09.15.,들고다니가에 가볍고 좋습니다,5,"['들다', '가볍다', '좋다']"
135,23.09.15.,들고다니기에 가볍고 좋습니다,5,"['들다', '가볍다', '좋다']"
136,23.09.23.,아주 잘쓰고 있어요~매일매일 쓰네요ㅎㅎ보냉 여전히 잘되고 세척도 편하고 좋아요ㅎ,5,"['아주', '잘쓰다', '매일', '매일', '쓰다', '보냉', '여전하다', '세척', '편하다', '좋다']"
139,23.08.25.,"처음에 텀블러 2개를 샀는데 뚜껑 하나가 부서져서 뚜껑을 따로 구매하려고 했더니 현금으로만 구매 가능하다 하여 그냥 텀블러 2개를 더 사고 뚜껑도 2개를 더 샀습니다
그런데 오늘 뚜껑 하나가 또 부서졌네요
 사실 분들은 뚜껑이 잘 부서지니 감안하셔서 구매하세요",1,"['처음', '텀블러', '사다', '뚜껑', '부서지다', '뚜껑', '구매', '현금', '구매', '가능하다', '그냥', '텀블러', '더', '사고', '뚜껑', '더', '사다', '오늘', '뚜껑', '부서지다', '사실', '분', '뚜껑', '자다', '부서지다', '감안', '구매']"
140,23.09.19.,"아이들이 떨어뜨려 뚜껑이 깨져서 재구매했어요
뚜껑 추가할수 있어서 너무 좋아요^^",5,"['떨어뜨리다', '뚜껑', '깨다', '재다', '뚜껑', '추가', '좋다']"
141,23.09.25.,잘쓰겠습니다 감사합니다,5,"['잘쓰다', '감사하다']"
145,23.09.18.,가성비좋고 디자인도 예쁩니다,5,"['가성', '가성비', '좋다', '디자인', '예쁘다']"
