Unnamed: 0,date,review,rating,tokens
702,24.08.09.,디자인 예쁘게 잘 쓰고 있습니다. 빨대는 생각보다 덜쓰게되네요,5,"['디자인', '예쁘다', '자다', '쓰다', '빨대', '생각', '덜', '쓰다']"
703,24.07.22.,"지인선물로 드렸어요
디자인 예쁘고 깔끔해서 좋다고 하십니다",5,"['지인', '선물', '드리다', '디자인', '예쁘다', '깔끔하다', '좋다']"
704,24.08.26.,잘사용중 좋습니다 굿굿.,5,"['자다', '사용', '좋다', '굿굿']"
705,24.05.26.,예전부터 갖고 싶었는데 텀블러가 있어서 양심상 구매 안하고 있다가… 이번에 고민고민하다가 구매했는데 정말…너무너무 마음에 듭니다 디자인은 말할 것도 없이 너무 귀엽구요 사이즈도 적당하고 밑에 받침?이 있어서 잘 미끄러지지 않아서 너무 좋습니다. 귀여운데 이렇게까지 실용적일 수 있나? 그걸 모슈가합니다. 친구들한테 선물할 때 마다 좋다는 얘기를 많이 들었는데 왜 이걸 저는 이제 구매했을까요… 일찍사면 살수록 삶의 질이 올라갑니다… 빨대가 같이 있는데 세척까지 할 수 있다는 점이 정말 너무 좋은 것 같아요… 디자이너님 앞으로 감사의 절을 올리겠습니다.,5,"['예전', '갖다', '텀블러', '양심', '구매', '안', '고민', '고민', '다가', '구매', '정말', '마음', '듭니', '디자인', '말', '귀엽다', '사이즈', '적당하다', '밑', '받침', '자다', '미끄러지다', '않다', '좋다', '귀엽다', '실용', '슈가', '친구', '선물', '마다', '좋다', '얘기', '들다', '이제', '구매', '일찍', '사면', '살수', '록', '삶', '질', '올라가다', '빨대', '세척', '점', '정말', '좋다', '디자이너', '앞', '감사', '절', '올리다']"
706,24.07.15.,지인 추천으로 구매했는데 일단 빨대를 열어서 세척할 수 있다는게 신세계고 텀블러 보냉기능도 좋고 가방에서 안 새는 것도 너무 좋습니다!,5,"['지인', '추천', '구매', '빨대', '열다', '세척', '신세계', '텀블러', '보냉', '기능', '좋다', '가방', '안', '새다', '좋다']"
707,24.08.02.,선물받은분이 너무 좋아해요 ㅎㅎㅎ,5,"['선물', '받다', '분', '좋아하다']"
708,24.07.20.,너무 귀엽게 생겼어요 저번부터 살까말까 고민했는데 사길잘한것같아요,5,"['귀엽다', '생기다', '저번', '살', '까맣다', '고민', '사다']"
709,24.06.24.,몇 년 전 첫 출시 당시 이 제품 사서 너무 잘써서 가족들도 다 같이 추가 구매 했는데요! 망가진게 아니라 그냥 정말 잃어버려서 재구매.. 하.. 최애이자 유일한 텀블러였는데 그래서 재구매 했어요ㅠㅠ 아무래도 새거니까 확실히 깨끗하고 밑 바닥 패드는 뭔가 편하면서도 불편한 느낌ㅋㅋ 또 잘 쓸게요,5,"['전', '첫', '출시', '당시', '제품', '사서', '잘쓰다', '가족', '추가', '구매', '망가지다', '아니다', '그냥', '정말', '잃어버리다', '재다', '최애', '이자', '유일하다', '텀블러', '재다', '새다', '확실하다', '깨끗하다', '밑', '바닥', '패드', '뭔가', '편하다', '불편하다', '느낌', '자다', '쓸다']"
710,24.07.31.,여름에 더운데 시원함에 오래가서 좋아요,5,"['여름', '덥다', '시원하다', '좋다']"
711,24.08.22.,예쁘고 물도안새고 좋앙?,5,"['예쁘다', '물', '도안', '새다', '좋다']"
712,24.07.26.,생각보다 따뜻한 느낌의 화이트~예뼈서 잘 들고 다닐 듯,4,"['생각', '따뜻하다', '느낌', '화이트', '뼈', '자다', '들다', '다니다']"
713,24.08.17.,얼음이 오래가진 않는데 가볍고 예뻐요,4,"['얼음', '가지다', '않다', '가볍다', '예쁘다']"
714,24.07.28.,좋아요 잘쓰고있어요,5,"['좋다', '잘쓰다']"
715,24.07.31.,여름인데 시원함이 오래가서 좋아오,5,"['여름', '시원하다', '좋다']"
716,24.07.15.,모슈 보온병 쓰다가 입구 넓은 텀블러 회사에서 쓸라고 구매했어요!! 너무 귀엽고 보온잘되서 좋아용~~,5,"['모슈', '보온병', '쓰다', '입구', '넓다', '텀블러', '회사', '쓸다', '구매', '귀엽다', '보온', '좋다']"
717,24.07.05.,원래쓰던게 너무 오래되고 안이 변색이 되서 주문했어요 할인할때 딱 사서 너무 좋아요 색도 이쁘고 너무 맘에 들어요 맨날 들고 다닐듯요??,5,"['원래', '쓰다', '오래되다', '안이', '변색', '주문', '할인', '사서', '좋다', '색도', '이쁘다', '맘', '들다', '들다', '다니다']"
718,24.07.06.,귀엽고 휴대하기 편해요 700이랑 고민하다 480샀는데 생각보다 용량도 크고 좋네요 설거지 편한거 최고에요,5,"['귀엽다', '휴대', '편하다', '고민', '사다', '생각', '용량', '크다', '좋다', '설거지', '편하다', '최고']"
719,24.08.20.,좋습니다 좋습니다 좋습니다 젛습니다 좋습니다 좋습니다 좋습니다 좋습니다 좋습니다 젛습니다 좋습니다 좋습니다,5,"['좋다', '좋다', '좋다', '젛습니', '좋다', '좋다', '좋다', '좋다', '좋다', '젛습니', '좋다', '좋다']"
720,24.08.30.,좋아요 좋아요 좋아요,5,"['좋다', '좋다', '좋다']"
721,24.07.20.,색감도 너무 이쁘고 최고입니다!,5,"['색감', '이쁘다', '최고']"
723,24.08.16.,감사합니당 감사합니당,5,"['감사하다', '감사하다']"
724,24.07.05.,넘  이뻐여!!!! 빨대도 좋네요! 고민 많이 했는데 하나부터 열까지 모두 맘에 들어요 ^^,5,"['이쁘다', '빨대', '좋다', '고민', '열', '맘', '들다']"
725,24.07.19.,너무 귀여워요 좋아요,5,"['귀엽다', '좋다']"
726,24.06.13.,일단 디자인이 너무 예쁘고 빨대도 내부를 볼 수 있어서 좋아요. 다만 다른 리뷰처럼 얼음이 이전에 쓰던 스탠리 꺼 보다는 빨리 녹네요. 그래도 전보다 물도 자주 마시게 되고 좋습니당,5,"['디자인', '예쁘다', '빨대', '내부', '볼', '좋다', '리뷰', '얼음', '이전', '쓰다', '스탠리', '끄다', '녹다', '전보', '물', '자주', '말다', '좋다', '습', '니당다']"
727,24.07.01.,제일 고민되던게 혹시나 가방에 넣었을때 넘어져도 새지 않는지였는데요. 한달동안 사용하면서 물샘 한번 없었어요. 색상도 질리지 않아요.,5,"['제일', '고민', '가방', '넣다', '넘어지다', '새다', '않다', '안', '사용', '물샘', '한번', '없다', '색상', '질리', '않다']"
728,24.07.04.,선물용으로 구매했는데 넘 만족합이다 받은 사람도 좋아해서ㅜ기분이가 좋네요~,5,"['선물', '선물용', '구매', '만족하다', '받다', '사람', '좋아하다', '기분', '좋다']"
729,24.06.24.,"애기가 빨대로 먹는거 좋아하는데 플라스틱이
아니어서 우선 제일 좋고, 세척도 너무 간편합니다. 또 컬러도 이쁘고 다만 빨대 분실율이 조금은 있습니다! 잘 챙겨야죠 모 !!",5,"['애기', '빨대', '먹다', '좋아하다', '플라스틱', '아니다', '제일', '좋다', '세척', '간편하다', '컬러', '이쁘다', '빨대', '분실', '율', '자다', '챙기다']"
730,24.07.11.,성능도 성능이지만 디자인 예뻐서 자주 사용하고 있어요ㅎㅎ,5,"['성능', '성능', '디자인', '예쁘다', '자주', '사용']"
731,24.07.16.,스트로우텀블러가 안새는건 처음이에요,5,"['스트로우', '텀블러', '새다', '처음']"
732,24.07.12.,날이더워서 아빠 선물로 사드렸는데 좋아하시네용! ㅋㅋ,5,"['날', '덥다', '아빠', '선물', '드리다', '좋아하다', '용']"
733,24.08.16.,친구선물~~~~~~,5,"['친구', '선물']"
734,24.06.26.,빨강색 구매후 노랑색 추가 구매했는데 역시 이쁘네요 빨대가 갈라져서 세척하기 정말 좋아요,5,"['빨강', '색', '구매', '후', '노랑', '색', '추가', '구매', '역시', '이쁘다', '빨대', '갈라지다', '세척', '정말', '좋다']"
735,24.07.15.,일단 디자인이 너무 귀여워요!,5,"['디자인', '귀엽다']"
