date,review,rating
25.05.03.,500이랑 1리터짜리랑 같이 두니까 상대적으로 작아 보이는데 용량 충분하고 색 너무 예뻐요,5
25.05.01.,"친구 선물로 해줬는데 집이 아주 깔 맞춤이네요. ㅋ
친구가 너무너무 좋아해요. 이쁘고 기능도 좋다고",5
25.04.30.,"스탠리 텀블러 써보고 너무 좋아서 친구 선물로 구매했어요!
사진은 제 텀블러 사진으로 대신합니다~",5
25.04.27.,분홍색 크게 좋아하진 않는데 이게 젤 인기 많아서 샀어요 근데 왜 그런지 알 거 같네요 너무 예뻐요...,5
25.04.18.,"중학생 딸이 사 달라 해서 구매했어요.
완벽 밀폐는 아니지만 가지고 다닐만한가 봅니다. 제가 스탠리 마니아라 울 집에 4개나 있는데 요즘엔 또 퀘츠가 대세인가 봐요. 뭐 보온력이야 말할 거 없고~ 591사이즈 작진 않지만 손잡이 없어서 덜 짐스럽습니다.",5
25.05.01.,딱 생각한 대로 예쁜 색깔이 왔네요 ㅎㅎ 맘에 듭니다~ 여름에 잘 쓸게요 ㅎㅎ,5
25.04.30.,딸이 너무 좋아하네요 학생들 사이에서도 인기짱입니다,5
25.04.26.,작은 용량이 들고 다니기 더 편한 거 같아요 만족하면서 쓰는 중이요 디자인도 이쁩니다?,5
25.04.26.,"코카콜라 뚱캔처럼 뚱뚱해서 잡기 불편한데
이 사이즈가 커피 테이크 잔으로 쓰기도 적당하고 해서 구입했네요. 민트가 품절이라 이걸로 샀는데 얘도 괜찮",5
25.04.25.,"요즘 엄청 잘 쓰고 있습니다 ㅎㅎ
최근 잘산템 중 하나에요!!
색상도 더워지는 날씨에 맞는 시원한 하늘색이라 맘에 듭니다
얼음 음료 엄청 오래가요 ㅋㅋㅋ",5
25.05.06.,이미 자꾸 사는중ㅎㅎ 자꾸 컬러별로 사고 싶어서 문제 너무 예뻐요,5
25.05.03.,진짜 안에 얼음이 하루가 지나도 안 녹네요 최고입니다,5
25.05.03.,"사이즈도 적당하고 생각보다 한 손으로 들고 있기도 편해요
색깔 이쁘네요",5
25.03.29.,원래 1.25L 썼었는데 너무 무거워서... 작은 거 써보고 싶어서 구매했어요!!! 작은 거라서 사실 보온 보냉은 기대 안 했는데 새벽 5시에 넣었던 얼음이 밤 10시까지 안 녹는 거 있죠!! 디자인도 기능성도 압도적인 스탠리 텀블러.... 항상 애용 중입니다 아아??,5
25.05.03.,스탠리 텀블러 기능도 좋고 색깔도 이쁘고 좋네요!,5
25.04.27.,밀봉까지는 아니어도 물이 너무 잘 새네요. 아이 가방이 다 젖어요. 다른 걸로 추가 구매해야 할 듯요,3
25.04.29.,색이 예뻐서 좋아요 선물용으로 샀는데 마음에 들어요,5
25.05.06.,친구 생일 선물로 줬는데 이쁘다고 마음에 들어 하네요,5
25.05.02.,"
고민하다 세일해서 샀어요 스탠리 좋아요",5
25.04.24.,선물 받은 딸이 마음에 들어 하네요. 깔끔하고 세척하기도 편합니다.,5
25.04.27.,한 개 사서 써보고 너무 좋아서 다른 색으로 하나 더 샀어요 사이즈가 딱이에요,5
25.05.02.,색깔 쨍하게 예쁜 색상에 보냉 보온도 잘 돼서 운동할 때 가지고 다니기 좋아요~~,5
25.04.28.,"작년 여름부터 스탠리 텀블러를 정말 잘 사용하고 있어요!
얼음이 녹지도 않고 시원함이 유지됩니다!!",5
25.05.01.,성능은 말할 것 없고 너무 좋아요 잘 사용하고 있어요,5
25.04.26.,두 번째 구매입니다. 손잡이가 없어서 불편하지만 사무실에 놔두고 쓰기 좋아요,5
