date,review,rating
20.05.07.,디자인이나 용량 마음에 다 드는데ㅠㅠ 내용물이 세는데요... ㅠㅠ,3
20.06.17.,"크기도 색상도 좋아요
생각지도않은 사은품도 좋아요
잘 쓸께요",5
20.05.09.,가성비 아주 훌륭해요,5
20.05.27.,세척은 좀 불편하겠지만 이쁘고 좋아요,5
20.04.22.,너무 튼튼해보이고 좋은것 같아요~여름내내 즐겁게 쓸수 있을것 같네요~감사합니다!,5
20.05.03.,디자인도 깔끔하고 마음에들어요,5
20.05.31.,좋아여 잘쓰고잇어여,5
20.05.14.,심플하고 좋은데 손이 작은분들은 사용하기 불편할수도있어요! 둘레가 너무 두꺼워요,5
20.04.21.,"유리라 외출시 휴대할땐 깨질까 좀 걱정은 되지만, 차향을 그대로 느낄수 있어 좋은것 같네요.
잘 쓰고 있어요^^",4
20.05.17.,셤준비용  빠른배송 디자인도 깔끔해요,5
20.05.15.,아이스 음료 주문할때 입구가 넓어서 좋은것 같아요,5
20.05.08.,너무 좋았지만 작은 충격이었는데 안쪽 유리가 깨져버렸네요..깨지기전 한달동안 행복했습니다~^^;;,3
20.04.13.,"저는 시원한걸 좋아하는터라 겨울에도 얼음을 넣어먹는데 지금은 코로나 때매 잠시 미지근한 물을 먹고있는데 제가 지금 쓰고 있는 텀블러가 얼음을 넣으면 거의 6시간 정도 잘 녹지 않더라구요 물론 제가 많이 넣는 것도 있지만 신랑이 여기서 산게 있어서 얼음을 넣고 실험을 해봤더니 제가 쓰고 있는 텀블러랑 똑같이 안녹는 것을 발견하고 바로 2개나 질렀습니다~^^ 상품, 배송, 품질에는 불편함과 불만이 없으나 저는 옵션선택 할 때 헷갈려서 가운데 빨대 들어가는 것을 원했는데 처음 주문 할 때는 가운데 빨대 들어가는게 없는것으로 사서 실패하여 환불하고 다시 샀답니다ㅠㅠ",5
20.04.13.,디자인 깔끔하고 예뻐요. 손이 푹 들어가니 세척도 편하고 잘 쓰고있어요,4
20.05.13.,"사이즈도 딱좋고, 가벼워 좋아요.",5
20.05.13.,만족합니다 생각보다 작네요,4
20.05.17.,색상과 디자인이 마음에 듭니다,5
20.03.30.,"둘레가 너무 커서 잡기가 불편해요ㅠㅠ
물까지 담으면 무거워서 더 조심스러울것같아요
그거 제외하고는 다좋은데..
보온냉 기능은 아직 잘모르지만
둘레가 좀더 얇았으면 하는 아쉬움이,.
손이 크거나 남성분들은 사용하는데 불편하지않을것같아요!",4
20.03.04.,크기는 마음에들어여 흰색이라 밑에  받침대랑 이음새가 안 맞아요 가격에 비해서 넘 허접하네요 검수도 안하구 막파시네요,5
20.05.10.,"보온력 디자인 좋습니다. 
카바도 이쁘네요",5
20.04.23.,사용전이지만 색상 디자인은 이뻐요~^^,4
20.05.07.,사진과 설명 그대로네요. 만족합니다,5
20.05.10.,아주아주 좋지는 않지만 가격대비 쓸만해요~~^^*,5
20.05.15.,배송이 빠르고 좋습니다.,5
20.05.07.,사랑해요 안녕하세요 너무 좋아요,5
20.03.08.,크기도 크고 입구가 넖어서 세척하기 편해요ㅎ 커피 드리퍼도 같은 곳 제품이어서 직접 드리퍼 올려서 커피도 내려 마시기 편해요. 단 빨대가 플라스틱이라 오래 못쓸것 같아요ㅜㅜ 엄청 단단한 플라스틱이긴한데 별도로 스테인레스나 실리콘 빨대를 구매하려고 합니다. 그리고 입구 여닫기가 쫌 빡빡해요. 다른 텀블러 처럼 돌려서 여는방식이 아닌 잡아당겨서야 되는데 빡빡해서 쫌 힘들어요ㅋ 근데 빡빡하지 않으면 들고다닐때 막 빠질것 같긴해요ㅎ 어쨌든 회사에 잘 들고 다닙니다~,5
20.05.11.,실물로 보니 깜찍하고 이쁘네요,5
20.04.14.,크기도 딱이고 선물했는데 만족해서 좋았어요,5
20.05.04.,가지고 다니기 딱 좋은 크기고 콜드브루 사용에 편리해요,5
20.04.07.,"용량이 커서 좋고
디자인도 깔끔해서 예쁘고
쉽게 새지 않아서 좋고
세척하기 편하다
보냉도 잘된다
재구매 하고싶당",5
20.05.08.,디자인도 이쁘고 괜찮네요,4
20.04.16.,써본텀블러중에 제일 좋아요,5
20.04.04.,견고하고~ 깔끔하고^^ 보온도잘 되네요!! 입구가 작은것도 마음에들어요,5
20.04.28.,선물용으로 구입했습니다. 좋아요.,5
20.05.07.,"와우
서비스감사합니다",5
20.04.06.,한달동안 사용하면서 디자인도 예쁘고 물도 안새서 너무 좋았어요,5
20.04.10.,"잘받았습니다.
350 사려다가 450으로 주문했는데 괜찮네용~

잘쓸께용~",5
20.05.08.,애들용이요 가격만큼임~~,3
20.04.23.,아주마음에 들어요 배송도빠릅니다. 감사해요,5
20.04.18.,"보온 .보냉이 오래가네여~~^^
점심때  아이스커피 타서 마시고  저녁에 보니  얼음이  남아있어요~~",4
20.04.28.,"배송이 느려서 별하나 뺏어요
다른건 좋와요",4
20.04.17.,"생각보다 크지만 세지않는 텀블러를 찾던 중이라 입구, 빨대마개등이 뻑뻑하게 잘 막아줘서 좋아요.",5
20.03.06.,"아직 보냉 보온 기능은 확인 못해봤지만
열었을때 냄새도 안나고 깔끔하고 옷 커버도 귀엽웠어요! 조금 불편할 것 같은 점이 있다면 입구가 좁아서 세척할때 쫌 불편할 것 같은것? 하지만 저는 환경에 이로운 스탠 물병을 찾고 있었기 때문에 너무너무 만족합니다",4
20.03.25.,일단 손에 잡히는 느낌이 좋고 세척도 편하고 좋습니다. 좀더 사용해봐야 하겠지만 매우 만족합니다. 다만 보내주신 커버를 씨웟다가 벗기면 좀 뜨거운 느낌이 잇는데 그건 주의 해야겠더군요.,5
20.03.13.,진짜 너무 예쁘고 보냉도 잘되고 새지도 않고 완벽한데 냄새가 너무 구려요 약간 공장냄새같은...?? 냄새빠질때까지 넘힘들었어요... 코가 예민해서,3
20.04.12.,"디자인도 예쁘고 사용하기 좋아요..
빨대꼽고  잘쓰고있어요",5
20.03.23.,"일단 차우림망이 있는거 진짜 좋아요
저처럼 카페인에 민감하신 분들은 차 마실때 좋을것같아요
예전에는 삼각티백 주로 먹었는데에 
미세플라스틱이 엄청나다는 ㅠㅠ
이제 안심하고 차 마십니다. 
커피나 다른 차도 텀블러처럼 사용하기 좋아요^^
뜨거워지지 않아서 
워머 없이도 잘 쓸수 있어요^^",5
20.03.28.,생각보다 부피가 좀 큰 느낌이 있으나 500ml라 용량도 넉넉하고 많이 안무거워서 좋았어요! 아직 뜨거운걸 넣어 보진 않았는데 보냉은 확실하구요! 스테인리스 빨대 사서 꽂아봤는데 구멍에 잘 들어가네요!!,5
20.04.28.,편하고 무엇보다 실용적입니다,5
20.03.19.,"설명서에는 중성세제로 씻으라고 되어있는데 그래도 연마작업하고 씻는게 좋을것같아요
디자인 이쁘고 입구도 넓어서 씻기 편해 좋아요",4
20.04.13.,너무 좋아서 또 구매합니다~ 이것만 계속 쓰게 되네요 ㅎ,5
20.04.23.,요즘 차에 빠져서 사봤는데 잘 사용할 수 잇을 거 같아요 ㅋㅋ,4
20.04.18.,디자인 안질리고 계속만족하고 가벼운데 물은 많이 담겨서 좋아요,5
20.04.25.,튼튼하고 배송도 빠르네요 ㅎㅎ,5
20.04.02.,걸름망에 뚜껑이 있어 마음에 들어요,5
20.03.09.,너무 만족해요 디자인도 이쁘고 용량도 딱이에요   빨대 꼿는 데도 따로 있어서  실용적!!!!물이 새지도 않고  대만족입니다,5
20.04.18.,잘받았습니다 잘쓸께요옵,5
20.04.20.,이쁘고 좋아요~7~~,5
20.02.22.,생각보다 커서 너어어무 좋아요 특히 빨대구멍 막을 수 있게 해놓은 것도 매우 편리해요 빨대 안쓸 때 쓰기 딱좋고 용량도 크고 가격도 저렴하게 잘샀어요!!,5
20.01.28.,"진짜 딱 심플한거 사실거면 이거사세요
여러군데 찾아봣지만 가격도 좋고 디자인도 심플하고
딱좋음 얼음도 아침에 넣어가면 밤까지도 있어요
이것저것딸린 보온병보다 세척도 용이해서 위생적이기도하고 매우만족중 입니다
제가 한두달 잘쓰는거보고 부모님도 하나 주문해달라고하셔서 하나 사드렸는데 잘사용 중 이세요",5
20.04.11.,"좀 뚱뚱 하긴한데 무겁진 않네요
뚜껑때문에 선택했는데 
무광 실버도 뚜껑 실리콘으로 바뀌면 좋겠네요",4
20.03.07.,다 좋았는데 2번째 사진에 나온 것처럼 마감이 좀 그렇네요.. 이거 빼곤 좋아요,4
20.05.04.,좋아요좋아요 좋아요좋아요,5
20.03.26.,"좋은 상품 빠르게 받았습니다.
감사합니다",5
20.04.16.,"디자인도 깔끔하고
보냉도 아주잘되요!!",5
20.03.27.,디자인도 깔끔하고 세척하기도 편하고 다 좋은데 여닫는 쪽 물이 좀 새요...ㅠ  그것만 빼면 정말 완벽할텐데 너무 아쉬워요 ㅠㅠ,4
20.03.15.,용량도 크고 보냉도 괜찮은거같아요~ 스트로우까지 있어서 편합니다,5
20.04.19.,배송. 빠르고 좋아요,4
20.03.26.,"보온 겁나 오래가고 보기보다 용량도 큼. 윈전석과 조수석사이의 음료 보관대에 커서 들어가지 않으며, 뚜껑 압축패킹이 자꾸 일그러져 수시 손수 맞춰 줘야 해요",3
20.05.05.,"좋아요~~~~~~
좋아요~~~~~~",5
20.02.24.,제가 쓰려고 삿는데..택배 오지마자 남편이 마음에 든다면서 가져가 사진이 없네요.. 디자인 너무 귀엽고 냉온다된다니 너무 좋네요! 한가지 흠은 입구가 작아 세척할때 쪼매 힘드네요ㅎㅎ,5
20.03.13.,딱 좋아요 쓰기도 편하고 보온도 굿,5
20.04.01.,"티백해서 차마실땐 좀 불편하지만 가볍고 용량 크고 좋아요
마실때 뚜껑 안닫고 마셔서(뚜껑하면 잘 안나옴)",4
20.04.10.,좋아요! 가볍고 !!,5
20.02.19.,아직 사용은 안해봤지만 모던하우스에서 티텀블러 사용해봤을 때 품질이 좋아서 이번에는 평소 구매하고 싶었던 보틀 형태 텀블러를 구매했습니다. 타임세일로 아주 저렴하게 구매해서 더 만족스럽고 형태가 아주 마음에 들어용,5
20.04.08.,빠른 배송 감사합니다.,5
20.03.20.,보온보냉 너무 잘되네요 추천합니다,5
20.03.07.,디자인 넘넘 이뻐요~~ 일회용빨대 안 써도 되서 최고에요??,5
20.04.03.,무겁고 기능이 보냉보온이 뛰어나진 않지만 예뻐서 커버가됩니다^^,5
20.02.29.,배송도 빠르고 한번 내려 먹어봤는데 맛있어요~ 감사합니다,5
20.02.29.,두번째 구매. 심플하고 세척도 용이합니다. 스텐이라 정말 마음에 들어요.,5
20.03.22.,강화 유리나 좀더 견고하게 만들어야 하지 않을까 ... 가방안에 물건과 부딪쳤는데 바사삭 깨졌어요. 이쁘기만한 이동할때 사용 주의해야해요.,2
20.02.11.,"입구가 넓어서 세척하기 넘 좋아요
그런데 제가 받은 물건은 기스가 나 있더라구요
표시가 많이 나는건 아니지만 만져지는 기스라 좀 기분이 나빴어요
교환할까하다가 쓰는덴 이상없어 귀찮아서 그냥 씁니다.
전에 스텐통 샀을때도 불량으로 교환한적 있었는데요... 검품 잘해주셨음 좋겠습니다",4
20.03.17.,배송도 빠르고 가성비 굿이에용!!!,5
20.03.20.,"생각보다 가볍고 잘 만들어진 제품 
맨날 티를 먹으며 플라스틱이나 스텐통이 거슬렸는데 너무 좋네요 
하나더 쟁여 뒀다가 써야 하나 싶어요^^",5
20.03.07.,빠른 배송 감사합니다 냄새가 좀 나긴 하는데 씻으면 괜찮아지겠죠??,4
20.03.17.,"생각보다 크네요ㅎ
씻었는데도 새 거 냄새가 좀 나는데 좀 있으면 없어지겠죠? 보냉만 해봤는데 잘 되는 것 같아요.",4
20.02.25.,"디자인, 성능, 배송 모두만족합니다~^^
저렴하게 구매했구요, 같이 온 원두까지 최고입니다ㅎ",5
20.04.01.,"깔끔하고 마음에 들어요
씻기도 편할거 같아요",5
20.03.30.,무게도 가볍고 보온/보냉 성능도 좋네요,4
20.03.03.,"일단 큰데 손에 잘 들어와요. 
그립감도 좋고요. 한번에 물을 많이 부을수 있어서 자연스레 물 섭취량도 늘어요  
사용한지 좀 됐는데 빨대도 금방 냄새나거나 하지 않네요  입안에 거슬리는 느낌도 없고요.
다만 빨대를 꽂고 가방에 넣으면 넘어지면 조금 새요.  꺼내놓고 쓸때만 꽂아야 해요.",5
20.03.13.,딱 좋습니다 씻기도 좋고 보온성도 좋습니다,5
20.02.20.,배송도 빠르고 밀폐도 잘 되고 쓰기 엄청 편합니다 다만 불편하다면 손이 작은데 약간 잡기 버겁습니다 쓰는덴 불편함 없어요!!,5
20.03.25.,잘쓰고 있어요 보온도 괜찮고,4
20.03.31.,아주잘쓰고잇습니다 왠만한 스벅텀블러보다 좋은듯,5
20.03.19.,디자인깔끔하고 크기도 좋아요!! 마음에듭니다,4
20.03.26.,유리 티 글라스라 조심조심 다뤄야 하는거 외엔 최고의 제품입니다.,5
20.02.15.,용량 크면서 손 들어갈만큼 넓어서 세척에 용이하고 가방에 넣어도 새지않는다는 데 텀블러의 모든조건에 부합해서 주문했어요!!! 한달있다가 사용후기 남김,5
20.02.29.,생각보다 사이즈 커서 좋았고 색감과 디자인이 깔끔해요,5
20.02.26.,전반적으로 다 괜찮아요. 뚜껑에 가운데 있는 고무는 조금 불안하지만..  오래 쓰겠죠?,4
20.03.05.,마음에 들어용 ㅎㅎ 디자인이 마음에 쏙듦,5
20.03.04.,잘쓰겠습니다 밑면이 매끄럽지는 않네요,3
20.02.17.,빨대 구멍이있어서 조금 불안했는데 진짜 하나도 안새어 나와서 정말 좋아요,5
20.03.12.,"선물용으로 구매했어요.
무겁지않아 좋고, 컬러도 예뻐요.
받은사람도 좋아하네요.
추천해요.",5
20.03.24.,무게도 가벼워서 사용하기 좋아요,5
20.02.17.,"쓰기 편하고 배송도 빨리왔어요 
화면과 동일하게 깔끔하네요
차에서 쓸여구 구매했는데 차 옆에 두니 먹기도 편하고 딱 들어가서 너무 좋았어요^^~~~",5
20.03.12.,배송 빠르네요 빨대 있을 줄 몰랐는데 같이 와서 좋아요 실제로 더 예쁘네요~!,5
20.03.18.,외관도 깔끔하고 물도 안새고 좋음 다만떨어뜨리면 뚜껑 아작남...,5
20.02.29.,디자인도 마음에들고 입구가 넓어서 좋아요,5
20.02.18.,"생전처음 텀블러 사봐요
견고하고 좋아요
저는 빨대가 실리콘이면 더 좋았겠어용",5
20.01.21.,"솔직히 이가격에 별로 기대안하고 산거긴 한데......
생각보다 기대이상이예요...ㅋㅋ
립스틱을 주로 발라서 마실때 자꾸 입구에 묻는게 싫었던 1인으로써 아주 만족합니다.
다시마실때 립스틱자국이 있으면 마시기가 실었거든요...내껀데도요 ㅋㅋ보온보냉 아주잘돼고요~
귀차니즘....같이주신 빨대는 너무...투명하여서 다른빨대 사용중입니다ㅋ
앞으로도 좋은제품 많이 판매해주시고~번창하세용!",5
20.02.27.,보온 좋아요 가성비굿 ,5
20.02.21.,예쁘고 크기나 그립감도 딱 좋아요! 빨대도 안떨어지도록 만들어주신거보고 놀람!,5
20.02.15.,배송도 빠르고 커버까지 와서 완전 만족! 차 많이 마시는데 편리할거 같아요 예뻐요 잘 쓸께요,5
20.02.22.,디자인이 참 예쁘네요 색깔도 예쁘고,5
20.02.26.,물병이 요새 비싸네요. 디자인은이뻐요,5
20.03.22.,아직 사용전 이지만 만족합니다.,5
20.02.24.,"선물하기 좋은 패키지에요
빨대와 같이 포장해서 주는것을추천합니다^^",5
20.02.04.,가볍고 보온잘되요 빨대 꽂아서 쓸수있어서 편해요~ 근데 뚜껑이 뭔가....물이 샐 것 같은 느낌이지만 새지않아요 근데 뚜껑에 고무패킹이 계속 돌아가고 빠지네요ㅠ,4
20.02.17.,가볍고 좋아요~용량이 조금만 더 컸으면 좋겠지만ㅠㅠ잘쓰겠습니다^^,5
20.02.15.,제가 찾던 텀블러에요!! 가볍고 많이 들어가고 보냉보온 잘되고 특히 빨대꽂는대가 있어서 너무 편리하고 좋아요!!!!!ㅠㅠ,5
20.03.16.,좋아요 편하고 또살꺼예요,5
20.03.19.,디자인도 이쁘고 좋아요,5
20.02.15.,디자인도 깔끔하고 들고다니기도 좋을 것 같아요!!!! 배송도 빨리오고 좋네요:) 써보고 재구매할게요~~,5
20.02.08.,입구 큰 텀블러 중 가장 좋네요!사이즈도 딱 좋고 흰색이라 화사하고 이뻐요ㅎ 빨대도 아주 유용하게 사용중입니다ㅎ 좋아요ㅎ,4
20.03.18.,디자인도 예쁘고 좋아요,5
20.02.20.,이뻐요 빨리 써보고싶습니당,3
20.03.18.,가볍고 용량도크고 편리해서 좋아요^^ㅔ,5
20.03.21.,예쁘고 편해요~ ㅎ,5
20.03.17.,재구매입니다 가성비 최고인거 같아요!!,5
20.02.20.,차 마실때 넘좋아요 유리라서 안심되요,5
20.03.16.,배송도 빠르고 상품도 좋아요,5
20.03.17.,쓰기 넘 좋어요!!! 잘산거같아요 ㅎㅎ,5
20.02.01.,뚜껑부분이 마음에 들어서 구매했는데 디자인도 예쁘네요. 단점이자 장점이 보온력이 너무 좋다는 거예요. 잘못하면 혀를 델 수 있어요.,5
20.03.06.,"디자인이 너무 이뻐요^^
타사이트보다 저렴해서 좋네요",5
20.02.23.,"디자인은 예뻐요 그외는 썩 만족스럽지는 않고요
케이스없이 차를누려서 마시려고 잡으면 설직히 좀 떠거워요 그리고 차를우려내고 차입을 버리는데 쉽지가 않고요",4
20.03.15.,초등 아들이  쓸려고 구매했어요  좋아요,5
20.02.04.,사진 처럼 이쁘고 차를 우려 먹기는 편해요. 보온이 오래 가지 않네요.,5
20.02.17.,배송빠르네요 무게는 좀 있어요,5
20.01.17.,"후기가 극과극이라 사면서 살짝 걱정했는데 저는 매우 만족합니다. 용량도 크고 빨대가 있어서 먹기 편해요. 씻어서 계속 쓸수 있는 빨대라 더 좋구요. 2일정도 사용했는데 큰 불편함을 느끼지 않았어요!
탄산을 넣지 말라는 이야기를 본것같긴한데 가득채우지만 않으면 그럭저럭 괜찮은것같아요.",4
20.02.16.,생각보다 크네요 ㅎㅎ 빨대가 있어서 좋아요^^,4
20.02.20.,텀블러 찾다가 리터량도 괜찮고 해서 샀어요,5
20.02.17.,무게가 무겁고 유리라서 쫌 겁나지만 기능성도 좋고 잘쓰겠습니다^^,5
20.02.15.,"아직 써보진 않았는데
텀블러 자체는 예쁘고 좋은것같아요",4
20.01.31.,텀블러 좋아요. 그런데 신경써서 뚜껑 닫아야해요. 뜨거운커피 압력에 뚜껑이 밀려올라와서 들고다니다 좀 흘렸네요. 그것만 신경쓰면 좋아요.,5
20.03.13.,보온. 보냉기능이 너무 좋으네요,4
20.02.17.,새지 않고 튼튼해요. 감사합니다.,5
20.02.15.,"좋아 보이네요
스벅꺼 있는데 
비용편에서 이것 휼륭하네요~~",5
20.03.08.,"만족합니다.
잘쓸게요.",4
20.03.15.,적당히 쓰기편리하고 예쁩니다,3
20.02.21.,크기도 디자인도 내구성도 모두 만족합니다,5
20.02.13.,디자인 예쁘고 사용하기 편해서 좋아요,4
20.02.21.,상품 이쁘고 기능도 좋아요 단지 아랫부분에 금색 테두리가 흰색 몸체랑 조금 안맞는 부분이있네요 그것 빼고는 좋아요,5
20.02.17.,"가볍고 깔끔한 디자인이라
마음에 쏙 들어요!!!!",5
20.03.03.,"만족합니다. 
가볍고 이쁘네요",4
20.02.17.,생각했던그이상으로 너무좋아용,5
20.02.17.,디자인도 이쁘고 무게도 안무겁고 가벼워요~,5
20.02.21.,생각보다 넓이가 있어서 여자가 한손에 잡기엔 그립감이 좀 떨어지긴해요 그래도 성능은 좋아요,5
20.02.20.,빠르게 잘받았습니다.,5
20.03.09.,가성비 좋은 텀블러입니다,5
19.12.06.,헬스장에 매일 가지고 다녀요~ 화이트 색상 너무 예쁘지욤?? 오늘은 화이트 레깅스와 깔맞춤~ㅋ 아이스나 핫워터나 보온 보냉 다 잘 되구요~ 기울여도 흐르지 않아요~?? 빨대로만 물이 쪼르륵???? 저는 제 이름표도 붙여서 다녀요~ㅋㅋ 운동하시는 다른 회원님들이 어디서 샀냐고 물어봐욤~ 좋은 제품은 홍보 또 홍보~~???? 컬러 다양하게 만들어주심 더 사고 싶어욤!!,5
20.02.15.,"좋아보여요~~~
디자인 깔끔하네요",5
20.02.14.,"구입한지두달 된거같은데,,,진짜 두달동안 매일가지고다녀요~ 보온도 잘되고,,,,진짜 깔끔해서 너무좋고,,, 세척할때 주둥이가 조금만 컷더라면 더 좋앗을걸같은 느낌~",4
20.03.10.,입구도 넓고 좋아요,5
20.03.04.,만족합니다 할인할때 하나 더 구매예정입니다,5
20.03.01.,"사우나 다닐때 가지고 다니는데
깔끔하니 예쁘고 용량도 넉넉하니 좋습니다~~",5
20.03.07.,만족합니다 감사합니다,5
20.03.06.,다좋은데.. 기스가 나서왓네요 ㅠㅠ흑..,4
20.02.27.,모양도 예쁘고 차를 우릴때도 편리해요. 만족~~,5
19.10.25.,"집에 텀블러 엄청 난데 디자인 보고 바로 구매했어요! 
색감도 예쁘고 사이즈도 좋고 무엇보다 빨대도 서비스로 주시니 ㅎㅎㅎ 진짜 기분 좋게 구매한듯 합니다 

실제로 봤을때도 아주 만족스러웠어요! 단! 그냥 입대고 마실때 구멍이 조금 작은듯? 하니 제가 생각한 만큼 시원하게 나오지는 않는다고 생각이 들었지만 ~~! 그 점 빼고 다 만족하는 텀블러예요 !

보온, 보냉도 엄청 오래 가구요 
특히, 압박 면에서는 잘 되어있어서 대충 입구를 닫고 흔들어봤는데 물 세는것도 거의 없더라구요, 정확하게 꽉 막으니 물 절대 안세요 .. ! 
대박 진짜 제가 원하는 점이였죠 

디자인도 예쁘니  주위사람들이 예쁘다고 칭찬해줬어요 그래서 저도 이거 꼭 구매하라고 홍보해줬구요 오랜만에 내돈구매 성공했네요!
 
검정색도 나왔음 하는 바램이 있는데, 다른 색도 만들어 주십시요 판매자님!!! ㅎㅎ",5
20.03.12.,편하고 좋아요.ㅎㅎ,3
20.01.20.,"후기가 좋아서 구매했습니다. 
실제로 사용해보니 보온효과도 좋고, 무엇보다 사용하기가 편해요. 
그리고 예쁩니다.",5
20.02.14.,늘 잘 쓰던겁니다  재구매합니다,5
20.02.15.,"냄새는 사용 전 설겆이하니까 사라졌고, 안쪽에 스크래치는 그냥 감수하고 쓰려구요! 물은 안샐것같아요 뚜껑이 엄청 빡빡해요",4
20.02.23.,매일 일회용컵 쓰기 아까워서 주문했어요. 디자인도 넘 이쁘고 쓰기 편합니다.,5
20.03.07.,배송 잘 받았습니다,4
20.02.01.,"보온, 밀폐력 다 만족합니다.
뚜껑에 고무 부분이 가끔 빠지는것 이외는 괜찮은듯..",5
20.01.18.,"디자인 귀엽고 무게도 가볍고 좋은데, 입구가 작아서 세척하기가 별로네요. 세척솔도 겨우 들어갑니다. 속을 말리는 시간도 오래걸리고, 처음이라 스텐냄새도 좀 나네요. 보온기능은 짧은 시간은 괜찮은데 좀 써봐야 알 것 같아요.",3
20.02.20.,"보온 보냉 다 되는데 가벼워서 좋아요
빨대도 있고 그냥 마실수도 있어서 편해요
색깔도 깔끔하고 좋습니다",5
20.03.02.,"아주 마음에 듭니다
블랙도있음 좋겠네요
ㅋ만족",5
20.02.17.,딸아이가 아주 잘 쓰고있습니다. 사이즈도 좋고 보온보냉도 좋고 저렴하게 잘샀네요..,4
20.02.17.,"깔끔하고 가볍고 튼튼하고  좋아요 생각보다 좀 작은 
듯 잘쓸께요~^^",4
20.02.21.,가격대비 나쁘지 않은데 뚜껑이 불편해서 텀블러에 바로 입 대고 마시는데 페인트 때문에 약간 불안합니다.,3
20.01.28.,"좋은점만 쓰려고했는데..
이것참  제품에 찍힘이있네요..주문할땐좋았는데 기분이 별로예요..",3
20.02.21.,"생각보다 커요
한손에 꽉차네요 약간 부담스러운 크기~",3
20.02.29.,배송 빠르고 좋아요,5
20.02.21.,"커피를담으면 조금 무겁긴하지만
사용하기 편하고좋아요",5
20.02.22.,좋아요 넘 예쁘고 배송도 빨라요,5
20.02.27.,아직 써보진 않았지만 괜찮은것 같아요,5
20.03.17.,좋아요좋아요좋아요좋아요,5
20.02.15.,"쓰기 좋을 듯 해요.,",5
20.02.15.,깔끔하니 이쁘네요 마음에 듭니다  텀블러 밑둘레가 제법 크네요   잘사용할께요,4
20.02.24.,"서물로 구매했는데  좋으네요.
잘 쓰겠습니다.",5
20.02.22.,이중유리로 온기 보전이 잘되는 편이고 케이스가 있어서 좋아요.,5
20.02.19.,크기도 적당하고 가격대비 만족이예요 성능은 아직 써보질않아서...,3
20.02.25.,용량도크고 너무좋아요,5
20.02.18.,오전 9시에 아이스커피 만들고나선 일하다 점심먹고 정신차리고 텀블러 보니 지금까지도 시원하게 유지 잘되고있네요!,5
20.02.23.,"사이즈 적당해요
아이랑 외출할때 사용하려고 샀어요",5
20.02.05.,"예쁜 디자인에
적당한용량
친한언니도 부러워해요",5
19.12.17.,먼저 받았던 텀블러가 뚜껑이 새더라구요ㅠ 그래서 문의했더니 친절하게 응대해주시고 교환도 해주셨어요. 새로온거 물안새네요!!ㅋㅋㅋ 넘나 좋은것 ㅋㅋㅋ 디자인도 예쁘고 용량도 넉넉하고 입구도 크고. 다 좋아요^^,5
19.12.03.,"가성비갑이네요 가격이 너무 착한데 보냉/보온효과 둘다  뛰어나요  커피를 좋아 하는데 일회용품을 줄여야 할거 같아서
나갈때 챙겨들고 나가는데 용량이 다 작은것들뿐이라
구매하기 힘들었는데 여기서 발견하고 바로 구매 했어요
신랑꺼랑 두개 주문했는데 신랑은 괜찮은데 전 손이 작아서
들기가 힘든점이 단점이라면 단점이네요 홀더 따로 주문할거라
특별히 문제될건없구요 
뚜껑꽉 닫은후 흔들어봤는데 물안샜어요 
거꾸로 들어도요 
백퍼 완벽히 막아주진 않는다고 설명에 있지만 이정도면
거의 완벽에 가깝게 안새는거 같아요 
너무 넘치게 담거나 그러진 않아서요 ㅎ 
한가지 ...빨대가 플라스틱이라서 좀 아쉬워요 
집에 실리콘빨대랑 스탠 빨대가 있어서 넣어보니 둘다 다
들어가져서  이건 버리고 가지고 있는 빨대로 사용하려구해요 
이거 쓰다가 뚜껑부분이 헐거워지거나 제실수로 잘못되어지면
재구매의사 백퍼있어요",5
20.02.18.,편하게 잘 쓰고 있습니다 디자인이 젤 만족도가 높아요,5
20.02.15.,그냥무난하네요~~~~~~~~~~~~~~,3
19.12.17.,"괴물용량인데 되게 가볍고 아침에 얼음 넣으면 퇴근전까지 조금 남아있어요! 완전 뜨거운 물 먹진 않고 뜨거운물 8 : 찬물 2 비율로 마시는데 아침에 그렇게 해서 마셔도 퇴근까지 보온이 유지돼요! 너무 가벼워서 놀랐어요. 생김새도 너무 이쁘게 생겨서 좋아요. 빨대꽂아서 쓰는 애라서 빨대도 주셨는데 저는 일회용 빨대가 많아서 주신 빨대는 아직 써보지 않았습니다.
근데 아쉬운 점이 있어서 별점 하나 깎았는데 뚜껑이 투명으로 된 플라스틱인데 입대고 마신적은 없고 빨대 꽂는 구멍에 일회용 빨대로 사용중인데 입대는쪽에 커피나 홍차물이 들어서 잘 안씻겨져요 ㅠㅠ 이건 되게 아쉬운 부분이예요. 그 부분만 빼면 엄청 잘 샀다고 생각합니다!",4
20.01.31.,이 가격에 예쁘고 튼튼해요 잘 씁니다,5
20.01.15.,"가성비 좋은 제품! 다만 뚜껑 패킹이 한 번 삐뚤어지니 고정이 쉽지않네요ㅠㅠ
그래도 보온 잘 되고 가벼워 좋아요",5
20.02.26.,"좋아요
씻을때도 좋고",5
20.02.06.,"회사에서 쓰려고 하나 더 샀는데 
집에서 쓰던 텀블러랑 같은 용량인데
재질도 같고? 훨씬 가벼워서 좋아요
찬물만 담아봐서 기능은 모르겠어요",4
20.02.26.,가격대비 만족합니다,5
20.01.29.,가볍고 물안새고 빨대사용해서 편하고 저렴하고 배송 빨라요.,5
