date,review,rating
25.05.04.,너무 구매를 많이해서 모두 만족합니다,5
25.05.04.,온가족를 위해서 구매했는데 다들 좋아힙니다,5
25.04.30.,내가 사용해보고 좋아서 언니 동생에게  선물  했어요,4
25.04.10.,친구 생일선물로 보내줬어요 ~~ 사진으로만 봐도 색깔도 예쁘고 귀여워용 ㅎㅎ 친구도 마음에 들어하네용 선물로 주기 딱 좋은 거 같아요 ㅎㅎ,5
25.04.16.,디자인이 너무 귀여워서 구매했어요 빨대도 실리콘 개방 형식이라 위생적으로도 좋아요,5
25.04.23.,"선물하려고 주문했어요
친구가 갖고싶어했던거라 좋아했으면 좋겠네요",5
25.04.25.,텀블러 뭐살까 고민 많이했는데 넘 맘에 들어요 ㅠㅠ,5
25.04.30.,이쁘고 설거지하기 좋아요,5
25.03.27.,가벼운편이라 이동하며 사용하기 편하고 손잡이는 없지만 홀더를 따로 구매할 수 있어서 가지고 다니기 유용합니다. 밀폐도 잘되고 보온보냉도 아주 잘돼요. 하루종일 얼음이 유지됩니다. 색상조합도 마음에 들고 디자인적으로 아주 만족스럽습니다.,5
25.03.23.,색깔 너무 예쁘고 새지도 않아서 기능 짱이에요 보냉엄청 잘됩니다. 빨대는 열려서 세척하는게 신세계인데 고정하는게 쫌 애매해서 잘 사용안하게 돼요 예쁘고 편리하긴 합니다. 아래부분이 뭉툭해서 차량 컵홀더에 쏙 들어가진 않지만 아예안들어가는건 아니라 괜찮은데 조금은 아쉽네요ㅎㅎ,5
25.04.22.,만족하고있습니다 가방에넣고다녀도흐르거나하지않인좋인요,4
25.04.19.,디자인 귀엽고 좋아요! 다른색도 사고싶어요 ㅎㅎ,5
25.04.29.,조금 비싸게 사긴 했지만 좋습니다,5
25.04.25.,"이쁜 버터색이에요
빨대도 잘되고 좋아요",5
25.04.25.,기능좋은데 예뻐서 아주 만족해료,5
25.04.12.,"빨대 고정하는 거 고무를 어디 두기가 좀 애매해요
그것말고는 단점은 딱히 없습니다
보온보냉잘되고 뚜껑 잘닫히고 새지않고",5
25.03.27.,디자인도 예쁘고 가볍고 보냉성능이 아주 뛰어납니다. 컬러감도 상당히 예쁘고 포인트로 들어가는 색상도 잘 어울려서 좋아요. 스트로우는 먼지가 잘 붙지 않는건 좋은데 쓰고나서 다시 접어두는건 불가능해서 약간 아쉽네요.,5
